,WVHT,DPD,APD,MWD,WTMP
127918,0.98,5.0,4.74,80.0,15.7
127919,0.97,4.55,4.69,78.0,15.7
127920,0.91,6.25,4.77,89.0,15.8
127921,0.85,5.56,4.66,82.0,15.8
127922,0.86,9.88,4.78,104.0,15.8
127923,0.79,5.26,4.7,84.0,15.9
127924,0.76,9.09,4.77,109.0,15.8
127925,0.72,5.88,4.69,89.0,15.8
127926,0.71,9.09,4.7,108.0,15.8
127927,0.72,6.67,4.55,105.0,15.7
127928,0.72,8.33,4.64,111.0,15.7
127929,0.72,9.09,4.78,109.0,15.6
127930,0.71,9.09,4.66,115.0,15.6
127931,0.71,9.09,4.99,106.0,15.6
127932,0.7,8.33,5.06,105.0,15.6
127933,0.67,8.33,5.07,102.0,15.6
127934,0.68,9.09,5.11,105.0,15.5
127935,0.63,9.09,5.19,101.0,15.5
127936,0.67,8.33,5.19,108.0,15.5
127937,0.61,9.09,5.13,109.0,15.4
127938,0.63,9.09,5.26,111.0,15.4
127939,0.64,9.09,5.16,108.0,15.4
127940,0.61,5.88,5.11,109.0,15.4
127941,0.6,6.67,5.03,101.0,15.5
127942,0.61,9.09,4.7,111.0,15.5
127943,0.58,9.88,4.57,113.0,15.4
127944,0.59,6.67,4.67,108.0,15.4
127945,0.64,9.09,4.86,120.0,15.4
127946,0.62,7.14,4.5,109.0,15.4
127947,0.64,7.14,4.42,106.0,15.4
127948,0.65,9.09,4.25,109.0,15.4
127949,0.69,8.33,4.12,109.0,15.4
127950,0.67,7.69,4.12,111.0,15.4
127951,0.7,8.33,4.0,112.0,15.4
127952,0.75,7.69,4.08,115.0,15.4
127953,0.74,8.33,4.01,113.0,15.4
127954,0.75,8.33,3.97,113.0,15.4
127955,0.78,7.69,3.89,106.0,15.4
127956,0.79,8.33,3.92,115.0,15.4
127958,0.9,4.17,3.91,116.0,15.4
127959,0.92,7.14,4.03,105.0,15.4
127960,0.9,4.17,4.05,106.0,15.5
127961,0.95,4.0,4.02,99.0,15.4
127962,0.96,7.69,4.11,111.0,15.5
127963,0.94,4.55,4.15,101.0,15.5
127964,0.97,4.55,4.07,96.0,15.5
127965,0.96,4.55,4.15,98.0,15.6
127966,1.01,4.55,4.23,95.0,15.6
127967,1.0,4.55,4.3,94.0,15.6
127968,1.01,7.69,4.21,105.0,15.7
127969,1.0,4.76,4.33,101.0,15.7
127970,0.96,8.33,4.29,104.0,15.7
127971,0.94,8.33,4.37,105.0,15.7
127972,0.92,7.69,4.33,101.0,15.7
127973,0.95,8.33,4.44,105.0,15.7
127974,0.97,7.69,4.45,104.0,15.7
127975,0.95,7.69,4.48,102.0,15.7
127976,0.88,7.69,4.32,104.0,15.6
127977,0.92,7.14,4.37,104.0,15.6
127978,0.89,5.0,4.37,106.0,15.6
127979,0.91,8.33,4.45,106.0,15.6
127980,0.88,5.26,4.33,106.0,15.6
127981,0.93,7.14,4.47,106.0,15.6
127982,0.92,8.33,4.43,111.0,15.6
127983,0.87,4.35,4.34,101.0,15.6
127984,0.94,7.69,4.55,104.0,15.6
127985,0.91,5.0,4.36,109.0,15.6
127986,0.9,5.0,4.3,105.0,15.6
127987,0.92,4.76,4.41,96.0,15.5
127988,0.87,5.0,4.48,101.0,15.5
127989,0.87,4.76,4.48,102.0,15.5
127990,0.79,5.0,4.38,111.0,15.5
127991,0.82,5.0,4.53,106.0,15.5
127992,0.78,7.69,4.54,112.0,15.5
127993,0.79,4.76,4.59,102.0,15.5
127994,0.74,4.55,4.4,99.0,15.5
127995,0.72,8.33,4.29,118.0,15.5
127996,0.72,7.69,4.33,104.0,15.5
127997,0.71,9.09,4.31,116.0,15.5
127998,0.7,8.33,4.37,115.0,15.5
127999,0.72,8.33,4.35,111.0,15.5
128000,0.73,8.33,4.32,115.0,15.5
128001,0.72,7.69,4.13,108.0,15.5
128002,0.71,7.69,4.18,106.0,15.5
128003,0.74,5.56,4.16,115.0,15.5
128004,0.7,6.67,4.1,116.0,15.5
128005,0.78,8.33,4.02,125.0,15.6
128006,0.78,5.0,4.1,129.0,15.6
128007,0.79,4.55,4.0,116.0,15.7
128008,0.78,4.17,3.9,119.0,15.7
128009,0.77,4.35,3.98,119.0,15.8
128010,0.8,4.0,3.9,108.0,15.8
128011,0.82,4.55,3.9,116.0,15.8
128013,0.87,4.0,3.84,96.0,15.8
128014,0.89,4.0,3.75,102.0,15.8
128015,0.95,4.55,3.84,101.0,15.8
128016,1.0,4.55,4.03,104.0,15.8
128017,0.98,4.55,3.98,106.0,15.8
128018,0.97,4.55,3.99,106.0,15.8
128019,1.01,4.76,4.06,99.0,15.8
128020,1.07,5.0,4.07,109.0,15.8
128021,1.01,5.0,4.03,108.0,15.8
128022,1.03,5.0,4.02,101.0,15.8
128023,1.05,5.26,4.08,111.0,15.7
128024,1.12,5.26,4.22,106.0,15.7
128025,1.04,4.76,4.1,101.0,15.7
128026,1.11,5.0,4.21,96.0,15.7
128027,1.07,5.0,4.2,102.0,15.7
128028,1.15,5.26,4.12,106.0,15.7
128029,1.15,5.0,4.27,101.0,15.7
128030,1.01,5.0,4.02,88.0,15.7
128031,1.03,5.26,4.22,96.0,15.7
128032,1.05,5.0,4.22,89.0,15.7
128033,1.02,5.0,4.19,85.0,15.7
128034,1.03,4.76,4.13,99.0,15.7
128035,1.06,5.0,4.34,96.0,15.7
128036,0.97,4.76,4.25,109.0,15.7
128037,0.98,4.76,4.34,113.0,15.7
128038,1.03,5.0,4.37,127.0,15.7
128039,1.02,5.0,4.2,130.0,15.7
128040,1.05,5.0,4.17,118.0,15.7
128041,1.11,5.26,4.2,116.0,15.7
128042,1.14,5.26,4.31,116.0,15.7
128043,1.17,5.26,4.31,116.0,15.7
128044,1.18,5.26,4.42,115.0,15.7
128045,1.25,5.56,4.63,119.0,15.7
128046,1.18,5.56,4.51,119.0,15.7
128047,1.2,5.26,4.52,112.0,15.7
128048,1.26,5.56,4.65,125.0,15.8
128049,1.24,5.56,4.61,112.0,15.7
128050,1.25,5.88,4.6,119.0,15.8
128051,1.24,5.0,4.52,111.0,15.8
128052,1.24,5.56,4.59,119.0,15.8
128053,1.37,5.88,4.5,122.0,15.8
128054,1.43,5.56,4.66,120.0,15.8
128055,1.47,5.88,4.78,118.0,15.8
128140,1.61,10.53,6.5,126.0,16.5
128141,1.61,10.53,6.42,126.0,16.5
128143,1.46,10.53,6.51,126.0,16.4
128144,1.45,10.53,6.28,130.0,16.5
128145,1.42,10.53,6.35,129.0,16.6
128146,1.39,9.09,6.24,137.0,16.6
128147,1.34,9.88,6.42,122.0,16.8
128148,1.32,9.88,6.16,129.0,16.9
128150,1.45,9.09,6.39,129.0,17.0
128151,1.53,9.88,5.99,125.0,17.1
128152,1.48,9.09,5.58,133.0,17.1
128153,1.52,9.09,5.58,130.0,17.2
128154,1.59,9.88,5.62,125.0,17.2
128155,1.56,9.09,5.51,143.0,17.1
128156,1.56,9.09,5.43,132.0,17.1
128157,1.61,9.09,5.46,132.0,17.1
128158,1.59,9.09,5.39,129.0,17.1
128159,1.53,9.09,5.3,133.0,17.1
128160,1.48,9.09,5.39,129.0,17.2
128161,1.43,9.09,5.24,130.0,17.2
128162,1.42,9.88,5.37,127.0,17.2
128163,1.36,9.88,5.41,122.0,17.3
128164,1.36,9.88,5.61,118.0,17.3
128165,1.29,9.09,5.42,126.0,17.3
128166,1.26,9.09,5.47,123.0,17.3
128167,1.19,9.88,5.64,120.0,17.3
128168,1.19,9.09,5.78,127.0,17.3
128169,1.18,9.09,5.68,123.0,17.3
128170,1.09,9.09,6.07,130.0,17.4
128171,1.1,9.09,6.25,132.0,17.4
128172,1.02,9.09,6.31,132.0,17.3
128173,1.05,9.09,6.5,127.0,17.2
128174,0.98,9.09,6.2,134.0,17.1
128175,1.04,9.09,6.37,123.0,17.1
128176,1.07,9.09,6.51,130.0,17.1
128178,1.07,8.33,6.45,132.0,17.0
128179,1.11,9.09,6.43,132.0,16.9
128180,1.02,8.33,6.22,132.0,16.9
128181,1.03,9.09,6.39,129.0,16.9
128182,1.04,9.09,6.37,125.0,16.9
128183,1.04,9.09,6.24,133.0,16.9
128184,1.07,9.09,6.56,130.0,16.9
128185,1.02,9.09,6.34,130.0,16.9
128186,1.04,9.88,6.56,127.0,16.9
128187,0.96,9.09,6.37,123.0,16.9
128189,0.9,9.09,6.4,123.0,16.9
128190,0.91,9.09,6.42,129.0,17.0
128213,0.86,9.09,6.5,122.0,18.2
128214,0.86,9.09,6.56,116.0,18.2
128216,0.89,9.09,6.55,118.0,18.2
128218,0.8,8.33,6.34,127.0,18.4
128219,0.83,9.09,6.52,122.0,18.4
128220,0.8,8.33,6.51,129.0,18.3
128222,0.82,9.09,6.34,115.0,18.3
128223,0.85,8.33,6.44,126.0,18.3
128224,0.87,9.09,6.49,113.0,18.2
128228,0.85,8.33,6.53,127.0,18.2
128233,0.89,7.14,6.52,127.0,18.1
128234,0.88,9.09,6.52,116.0,18.0
128235,0.86,8.33,6.43,127.0,18.0
128236,0.83,9.09,6.5,118.0,18.0
128237,0.85,9.09,6.44,116.0,18.0
128241,0.9,9.09,6.57,116.0,18.2
128242,0.94,9.09,6.38,122.0,18.3
128243,0.89,9.09,6.3,119.0,18.3
128244,1.05,8.33,6.48,123.0,18.5
128245,0.97,8.33,6.14,120.0,18.6
128246,0.95,8.33,6.3,125.0,18.8
128247,0.95,8.33,6.07,123.0,18.8
128248,0.96,5.88,5.92,150.0,18.8
128249,0.94,8.33,5.71,126.0,18.9
128250,0.91,5.56,5.66,150.0,19.1
128251,1.06,8.33,5.46,119.0,19.0
128252,1.09,8.33,4.89,123.0,18.8
128253,1.1,8.33,4.46,123.0,18.8
128254,1.19,5.26,4.4,160.0,18.7
128255,1.19,5.0,4.42,161.0,18.6
128256,1.27,8.33,4.37,122.0,18.5
128257,1.22,8.33,4.42,113.0,18.5
128258,1.27,8.33,4.64,119.0,18.4
128259,1.24,8.33,4.63,116.0,18.4
128260,1.17,9.09,4.5,125.0,18.3
128261,1.21,8.33,4.77,125.0,18.2
128262,1.06,8.33,4.63,118.0,18.1
128263,1.06,8.33,4.85,123.0,18.1
128264,1.0,8.33,4.94,130.0,18.1
128265,0.98,8.33,4.97,123.0,18.1
128266,0.93,6.25,4.98,153.0,18.0
128267,0.91,8.33,5.02,126.0,18.0
128268,0.89,8.33,5.15,129.0,18.0
128269,0.93,9.09,5.37,119.0,18.5
128270,0.84,8.33,5.17,122.0,18.4
128271,0.89,7.69,5.32,126.0,18.3
128272,0.81,8.33,5.36,123.0,18.3
128273,0.84,8.33,5.3,120.0,18.2
128274,0.82,8.33,5.12,122.0,18.1
128275,0.89,8.33,5.27,123.0,18.1
128276,0.89,7.69,5.4,123.0,18.1
128277,0.81,8.33,5.19,120.0,18.1
128278,0.82,5.56,5.17,167.0,18.1
128279,0.87,8.33,5.23,123.0,18.0
128280,0.83,5.26,4.99,170.0,18.0
128281,0.81,8.33,5.11,120.0,18.0
128282,0.78,5.26,4.92,170.0,18.0
128283,0.78,8.33,4.87,120.0,18.0
128284,0.78,8.33,5.25,127.0,17.9
128285,0.77,9.09,5.15,120.0,17.9
128286,0.71,5.26,5.05,182.0,17.9
128287,0.72,5.26,5.16,181.0,18.0
128288,0.67,8.33,5.28,125.0,18.0
128289,0.67,9.09,5.17,119.0,18.1
128290,0.64,8.33,5.28,119.0,18.2
128291,0.66,8.33,5.46,112.0,18.5
128292,0.67,9.09,5.77,123.0,18.7
128293,0.63,8.33,5.74,122.0,18.9
128294,0.61,8.33,5.93,119.0,18.9
128295,0.57,8.33,5.63,115.0,19.0
128296,0.6,8.33,5.78,120.0,19.0
128297,0.6,8.33,5.0,118.0,19.0
128298,0.62,8.33,4.67,125.0,19.1
128299,0.64,8.33,4.66,113.0,19.1
128300,0.68,8.33,4.72,129.0,19.1
128301,0.7,8.33,4.88,123.0,18.9
128302,0.72,8.33,4.78,122.0,18.9
128303,0.73,8.33,4.41,119.0,18.8
128304,0.77,8.33,4.58,122.0,18.8
128305,0.8,8.33,4.37,116.0,18.9
128306,0.8,8.33,4.41,122.0,18.9
128307,0.8,8.33,4.41,122.0,18.9
128308,0.79,8.33,4.29,125.0,18.9
128309,0.79,8.33,4.36,119.0,18.9
128310,0.75,8.33,4.25,113.0,18.9
128311,0.75,8.33,4.25,116.0,19.0
128312,0.76,9.09,4.02,118.0,19.0
128313,0.74,8.33,4.37,119.0,18.9
128314,0.73,9.09,4.31,125.0,18.8
128315,0.72,8.33,4.21,133.0,18.7
128316,0.77,8.33,4.16,125.0,18.6
128317,0.77,8.33,4.18,118.0,18.6
128318,0.72,9.09,3.97,119.0,18.5
128319,0.74,8.33,4.21,119.0,18.5
128320,0.72,8.33,4.14,127.0,18.4
128321,0.74,8.33,4.46,120.0,18.4
128322,0.68,8.33,4.42,118.0,18.3
128323,0.69,8.33,4.62,122.0,18.3
128324,0.67,7.69,4.52,118.0,18.3
128325,0.68,8.33,4.28,127.0,18.2
128326,0.71,7.69,4.59,125.0,18.2
128327,0.71,8.33,4.68,116.0,18.1
128328,0.7,7.69,4.71,127.0,18.0
128329,0.68,8.33,4.67,118.0,18.0
128330,0.7,7.69,4.12,123.0,18.1
128331,0.69,8.33,3.98,111.0,18.1
128332,0.73,8.33,3.78,119.0,18.1
128333,0.72,9.09,3.84,123.0,18.1
128334,0.72,8.33,3.61,115.0,18.0
128342,0.66,8.33,3.8,122.0,18.3
128344,0.6,9.09,4.11,123.0,18.6
128345,0.56,9.09,4.18,122.0,18.9
128346,0.55,9.09,4.23,125.0,19.0
128347,0.56,8.33,4.51,123.0,19.0
128348,0.53,9.88,4.26,113.0,19.1
128349,0.54,9.09,4.51,116.0,19.0
128350,0.56,9.09,4.27,123.0,19.0
128351,0.57,7.69,3.99,115.0,19.1
128352,0.64,10.53,4.14,111.0,19.1
128353,0.67,9.88,3.94,101.0,19.0
128354,0.68,8.33,4.02,118.0,19.0
128355,0.7,8.33,3.89,120.0,18.9
128356,0.73,6.25,4.04,94.0,18.9
128357,0.76,7.69,4.3,118.0,18.8
128358,0.69,9.88,4.1,105.0,18.7
128359,0.71,6.25,4.5,89.0,18.7
128360,0.65,6.25,4.3,89.0,18.7
128361,0.61,9.09,4.43,113.0,18.6
128362,0.59,8.33,4.68,115.0,18.6
128363,0.55,9.09,4.99,113.0,18.6
128364,0.52,8.33,5.03,111.0,18.6
128365,0.5,10.53,5.33,102.0,18.5
128366,0.48,9.88,5.55,108.0,18.5
128367,0.51,8.33,5.87,116.0,18.5
128368,0.49,9.88,6.2,105.0,18.5
128370,0.49,9.88,6.31,96.0,18.4
128373,0.52,9.09,6.02,109.0,18.4
128374,0.49,8.33,5.92,109.0,18.4
128375,0.48,8.33,6.1,113.0,18.4
128376,0.5,7.69,6.17,118.0,18.3
128378,0.49,7.69,5.19,116.0,18.3
128379,0.58,8.33,4.61,119.0,18.3
128380,0.57,7.14,4.48,120.0,18.2
128381,0.62,7.14,4.3,127.0,18.2
128382,0.61,8.33,4.25,118.0,18.2
128383,0.57,7.69,4.19,122.0,18.2
128384,0.59,8.33,4.57,118.0,18.2
128385,0.53,7.14,4.52,130.0,18.2
128386,0.54,8.33,5.03,129.0,18.3
128387,0.52,9.09,5.29,112.0,18.4
128388,0.52,8.33,4.89,119.0,18.4
128389,0.52,7.69,5.07,126.0,18.5
128390,0.5,8.33,5.14,120.0,18.7
128391,0.54,7.69,6.0,115.0,18.9
128393,0.49,9.09,6.42,105.0,19.4
128394,0.49,7.69,6.56,123.0,19.4
128396,0.53,7.14,6.47,118.0,19.4
128397,0.56,9.09,6.16,111.0,19.2
128398,0.57,8.33,4.63,116.0,19.1
128399,0.64,8.33,4.4,119.0,18.9
128400,0.62,7.69,3.89,109.0,18.9
128401,0.66,8.33,3.94,113.0,18.8
128402,0.68,7.69,3.95,102.0,18.8
128403,0.74,8.33,4.07,123.0,18.8
128404,0.74,7.69,3.97,115.0,18.7
128405,0.7,7.69,4.04,105.0,18.7
128406,0.67,8.33,4.4,118.0,18.5
128407,0.65,8.33,4.53,118.0,18.5
128408,0.65,8.33,4.5,105.0,18.5
128409,0.67,8.33,4.24,112.0,18.4
128410,0.67,7.69,3.9,118.0,18.3
128411,0.69,7.69,4.02,111.0,18.3
128412,0.68,7.69,4.14,113.0,18.3
128413,0.7,7.69,3.97,112.0,18.2
128414,0.65,7.69,3.82,120.0,18.2
128415,0.63,8.33,3.62,125.0,18.2
128416,0.66,8.33,3.85,123.0,18.2
128417,0.65,7.69,3.79,118.0,18.1
128418,0.64,7.69,3.77,116.0,18.1
128419,0.65,7.69,4.09,120.0,17.9
128420,0.65,7.14,3.99,122.0,17.9
128421,0.67,7.69,4.04,123.0,17.9
128422,0.62,7.69,3.8,125.0,17.9
128423,0.68,7.69,4.32,122.0,17.9
128424,0.62,7.69,4.2,119.0,17.9
128425,0.62,7.14,4.31,122.0,17.8
128426,0.58,7.69,4.34,119.0,17.9
128427,0.58,7.14,4.16,125.0,17.9
128428,0.57,7.14,4.05,125.0,17.9
128429,0.6,7.69,4.02,126.0,17.9
128430,0.6,7.14,4.24,122.0,17.9
128431,0.55,7.14,4.03,129.0,18.0
128432,0.58,7.14,4.17,122.0,18.0
128433,0.55,7.14,4.45,125.0,18.0
128434,0.5,7.14,4.46,122.0,18.1
128435,0.53,7.14,4.36,130.0,18.3
128436,0.49,7.69,4.27,120.0,18.4
128437,0.48,7.69,4.54,132.0,18.6
128438,0.5,7.69,4.09,126.0,18.6
128460,0.5,7.69,3.65,134.0,18.4
128462,0.51,7.14,3.65,133.0,18.2
128463,0.5,8.33,3.64,139.0,18.2
128465,0.48,7.14,3.61,143.0,18.0
128466,0.49,7.14,3.56,132.0,18.0
128468,0.49,7.14,3.69,133.0,17.9
128501,0.48,7.69,3.71,125.0,18.7
128519,0.49,8.33,4.34,119.0,18.2
128520,0.52,4.0,4.13,156.0,18.2
128521,0.5,7.69,4.26,116.0,18.2
128522,0.53,7.69,4.32,126.0,18.1
128523,0.54,4.0,4.2,167.0,18.1
128525,0.57,4.0,4.24,168.0,18.3
128526,0.57,4.17,4.25,167.0,18.4
128527,0.57,4.17,4.35,168.0,18.7
128528,0.57,4.35,4.25,167.0,18.9
128529,0.61,4.17,4.28,172.0,19.1
128530,0.58,4.17,4.32,171.0,19.2
128531,0.57,4.35,4.32,175.0,19.2
128532,0.57,4.17,4.14,175.0,19.3
128533,0.55,4.35,3.93,177.0,19.3
128534,0.55,4.17,3.81,172.0,19.2
128535,0.57,4.35,3.89,174.0,19.2
128536,0.54,4.17,3.94,171.0,19.4
128537,0.52,4.17,3.82,178.0,19.6
128538,0.51,4.35,3.82,172.0,19.6
128539,0.52,8.33,3.84,125.0,19.6
128540,0.56,7.14,3.84,146.0,19.5
128541,0.54,7.14,3.73,139.0,19.4
128542,0.56,8.33,3.59,125.0,19.3
128543,0.55,8.33,3.6,127.0,19.2
128544,0.59,8.33,3.56,126.0,19.0
128545,0.6,7.69,3.66,133.0,18.9
128546,0.58,8.33,3.72,126.0,19.0
128547,0.59,7.69,3.76,140.0,19.0
128548,0.59,7.69,3.78,133.0,19.0
128549,0.56,7.14,3.82,146.0,19.1
128550,0.61,7.69,3.95,134.0,19.2
128551,0.64,6.25,3.99,143.0,19.2
128552,0.67,6.67,4.13,144.0,19.2
128553,0.63,8.33,4.05,130.0,19.2
128554,0.65,8.33,4.41,139.0,19.2
128555,0.71,7.69,4.34,134.0,19.1
128556,0.74,9.09,4.35,127.0,19.1
128557,0.7,8.33,4.26,136.0,19.0
128558,0.71,9.09,4.35,136.0,19.0
128559,0.71,8.33,4.42,134.0,18.9
128560,0.73,7.69,4.27,139.0,18.9
128561,0.73,8.33,4.4,134.0,18.8
128562,0.72,8.33,4.39,139.0,18.8
128563,0.72,9.09,4.38,129.0,18.7
128564,0.75,8.33,4.64,134.0,18.7
128565,0.73,8.33,4.51,129.0,18.6
128566,0.73,8.33,4.95,133.0,18.6
128567,0.72,7.69,4.97,140.0,18.5
128568,0.74,7.69,5.15,130.0,18.5
128569,0.76,8.33,5.38,130.0,18.4
128570,0.78,7.14,5.43,144.0,18.5
128571,0.78,7.69,5.45,129.0,18.5
128572,0.79,7.69,5.61,134.0,18.6
128573,0.76,7.69,5.56,133.0,18.8
128574,0.8,8.33,5.44,133.0,18.9
128575,0.8,9.09,4.98,127.0,19.0
128576,0.86,8.33,4.87,130.0,19.2
128577,0.82,8.33,4.71,134.0,19.4
128578,0.85,8.33,4.52,132.0,19.5
128579,0.81,8.33,4.39,130.0,19.7
128580,0.89,8.33,4.81,134.0,19.8
128581,0.85,8.33,4.38,140.0,19.8
128582,0.83,8.33,4.53,134.0,19.8
128583,0.86,8.33,4.75,137.0,19.7
128584,0.86,8.33,4.65,137.0,19.6
128585,0.8,8.33,4.54,136.0,19.5
128586,0.85,8.33,4.64,130.0,19.4
128587,0.83,9.09,4.62,133.0,19.4
128588,0.86,8.33,4.58,133.0,19.4
128589,0.87,8.33,4.55,127.0,19.3
128590,0.85,8.33,4.55,130.0,19.3
128591,0.8,8.33,4.42,130.0,19.3
128592,0.83,9.09,4.63,126.0,19.2
128593,0.9,9.09,5.05,130.0,19.1
128594,0.88,9.09,4.78,126.0,19.1
128595,0.91,8.33,4.82,125.0,19.1
128596,0.91,8.33,4.88,132.0,19.0
128597,0.85,9.09,4.74,130.0,19.0
128598,0.84,8.33,5.03,126.0,19.0
128599,0.86,9.09,5.14,123.0,19.0
128600,0.79,8.33,5.02,132.0,18.9
128601,0.82,9.09,5.32,130.0,18.9
128602,0.79,8.33,5.29,129.0,18.9
128603,0.81,8.33,5.41,136.0,18.9
128604,0.86,9.09,5.52,127.0,19.0
128605,0.9,9.09,5.81,134.0,18.9
128606,0.85,9.09,5.53,129.0,18.9
128607,0.82,8.33,5.43,136.0,18.8
128608,0.9,8.33,5.76,126.0,18.8
128609,0.87,9.09,5.38,130.0,18.8
128610,0.86,8.33,5.24,129.0,18.7
128611,0.88,9.09,5.2,129.0,18.7
128612,0.85,9.09,4.88,122.0,18.7
128613,0.84,9.09,5.0,122.0,18.6
128614,0.89,8.33,5.44,119.0,18.7
128615,0.87,8.33,5.3,126.0,18.7
128616,0.84,9.09,5.22,136.0,18.7
128617,0.92,9.09,5.66,126.0,18.8
128618,0.86,9.09,5.46,127.0,18.9
128619,0.9,8.33,5.65,132.0,19.1
128620,0.84,7.69,5.36,129.0,19.5
128621,0.82,9.09,5.47,127.0,19.7
128622,0.88,9.09,5.61,129.0,19.8
128623,0.85,9.09,5.81,125.0,19.8
128624,0.88,8.33,5.86,133.0,20.1
128625,0.85,8.33,5.93,127.0,20.3
128626,0.86,8.33,5.66,130.0,20.7
128627,0.83,8.33,5.91,129.0,20.8
128628,0.81,8.33,5.82,127.0,21.2
128629,0.78,9.09,5.69,129.0,21.1
128630,0.78,8.33,5.79,134.0,20.9
128631,0.74,8.33,5.78,129.0,21.4
128632,0.8,8.33,5.83,126.0,20.8
128633,0.78,8.33,5.86,136.0,21.0
128634,0.8,8.33,5.86,132.0,21.1
128635,0.78,8.33,5.74,129.0,20.9
128636,0.75,8.33,5.95,130.0,20.9
128637,0.78,7.69,5.94,130.0,21.3
128638,0.79,8.33,6.02,127.0,21.7
128639,0.76,8.33,5.92,126.0,21.6
128640,0.76,8.33,5.81,129.0,21.4
128641,0.78,7.69,5.81,127.0,21.3
128642,0.77,7.69,5.64,133.0,21.2
128643,0.79,7.69,5.71,126.0,21.1
128644,0.8,8.33,5.76,127.0,21.1
128645,0.77,7.14,5.69,127.0,21.0
128646,0.81,9.09,5.42,132.0,20.9
128647,0.93,8.33,5.51,136.0,20.9
128648,0.95,8.33,5.46,141.0,20.8
128649,0.98,9.09,5.59,133.0,20.7
128650,0.97,8.33,5.36,132.0,20.6
128651,0.95,9.88,5.24,140.0,20.4
128652,1.01,8.33,5.36,134.0,20.2
128653,1.02,8.33,5.33,137.0,20.1
128654,1.08,8.33,5.33,137.0,20.0
128655,1.1,9.09,5.52,139.0,19.9
128656,1.14,9.09,5.85,139.0,20.0
128657,1.08,9.09,5.67,137.0,20.0
128658,1.07,9.09,5.75,141.0,20.0
128659,1.13,7.69,5.89,137.0,20.0
128660,1.13,7.69,6.07,141.0,20.0
128661,1.25,7.14,6.13,141.0,20.0
128662,1.37,7.69,6.48,141.0,20.0
128663,1.47,7.14,6.51,139.0,20.0
128666,1.64,7.69,6.52,137.0,20.0
128668,1.65,7.69,6.54,136.0,20.3
128669,1.49,8.33,6.48,140.0,20.4
128670,1.57,7.69,6.49,141.0,20.5
128672,1.37,8.33,6.12,137.0,20.6
128674,1.52,8.33,6.48,137.0,20.7
128675,1.4,7.69,6.38,143.0,20.9
128676,1.44,9.09,6.55,136.0,20.9
128678,1.53,8.33,6.35,137.0,21.1
128679,1.4,9.09,5.71,141.0,21.0
128680,1.41,8.33,5.73,139.0,20.8
128681,1.51,9.09,5.9,132.0,20.9
128682,1.32,9.09,5.72,134.0,20.7
128683,1.33,8.33,5.76,136.0,20.5
128684,1.36,8.33,5.86,137.0,20.4
128685,1.42,8.33,6.1,134.0,20.4
128686,1.4,9.09,6.23,137.0,20.4
128687,1.37,8.33,6.25,132.0,20.3
128688,1.31,7.69,5.95,134.0,20.3
128689,1.45,8.33,6.32,137.0,20.3
128690,1.38,9.09,5.93,134.0,20.3
128691,1.45,8.33,6.16,133.0,20.3
128692,1.32,8.33,5.84,134.0,20.3
128693,1.41,7.69,5.88,139.0,20.2
128694,1.35,8.33,5.75,134.0,20.2
128695,1.45,9.09,5.9,132.0,20.5
128696,1.38,7.69,5.78,140.0,20.4
128697,1.34,9.09,5.86,137.0,20.2
128698,1.34,9.09,5.64,140.0,19.9
128699,1.39,9.09,6.04,143.0,20.0
128700,1.26,8.33,5.54,133.0,19.9
128701,1.34,7.69,6.01,139.0,19.8
128702,1.31,9.09,6.13,134.0,19.8
128703,1.25,8.33,6.25,140.0,19.7
128704,1.18,9.09,6.13,136.0,19.7
128705,1.11,9.09,6.13,137.0,19.6
128706,1.2,8.33,6.38,134.0,19.6
128707,1.14,7.69,6.28,139.0,19.7
128708,1.09,7.14,6.4,141.0,19.7
128709,1.04,9.09,6.15,132.0,19.8
128710,1.13,7.69,6.27,133.0,19.8
128711,1.08,9.09,6.37,136.0,19.9
128712,1.05,8.33,5.89,136.0,19.9
128713,1.16,8.33,5.6,136.0,20.0
128714,1.09,9.09,5.22,136.0,20.2
128715,1.1,7.14,4.93,134.0,20.2
128716,1.17,9.09,5.37,130.0,20.2
128717,1.18,9.09,5.35,130.0,20.2
128718,1.15,9.09,5.65,129.0,20.1
128719,1.17,9.09,5.88,129.0,20.1
128720,1.01,9.09,5.82,132.0,20.1
128721,1.04,8.33,6.13,125.0,20.2
128722,1.12,8.33,6.35,126.0,20.3
128723,1.06,9.09,5.92,134.0,20.3
128724,1.03,8.33,6.0,130.0,20.4
128725,0.93,9.09,5.9,132.0,20.4
128726,0.97,9.09,5.43,132.0,20.5
128727,0.99,9.09,5.38,127.0,20.5
128728,1.04,9.09,5.09,126.0,20.4
128729,1.09,9.09,4.57,130.0,20.4
128730,1.09,9.09,4.58,125.0,20.4
128731,1.18,9.09,4.84,133.0,20.3
128732,1.13,9.09,4.87,132.0,20.3
128733,1.16,8.33,4.7,126.0,20.2
128734,1.14,8.33,4.7,125.0,20.2
128735,1.06,9.09,4.43,137.0,20.2
128736,1.13,9.09,4.59,132.0,20.2
128737,1.18,9.09,4.6,125.0,20.2
128738,1.2,9.09,4.6,126.0,20.1
128739,1.28,9.09,4.8,130.0,20.1
128740,1.22,8.33,4.57,122.0,20.1
128741,1.2,8.33,4.56,115.0,20.1
128742,1.22,9.09,4.6,132.0,20.1
128743,1.1,8.33,4.53,126.0,20.0
